state,last_action_name,OrganizationalEntity,TaskNumber,Overspent,Cost Type_0,Project_0,Resource,Role,ProjectNumber,ActivityNumber,travel permit number,BudgetNumber,DeclarationNumber_0,RfpNumber_0,Task_0,TotalDeclared,RequestedAmount_0,RequestedBudget,OverspentAmount,execution_time_minutes
282,Declaration REJECTED by EMPLOYEE,organizational unit 65455,task 427,False,0.0,project 503,STAFF MEMBER,EMPLOYEE,329.70588235294116,139.0,3603.274509803922,136.37254901960785,3170.0,828.9411764705883,179.0392156862745,2053.9397935805277,911.0837143601086,1928.3336110306868,-177.9830073544553,154200.83725490194
283,Declaration APPROVED by BUDGET OWNER,organizational unit 65458,task 427,False,0.0,project 503,STAFF MEMBER,BUDGET OWNER,279.9583333333333,136.66666666666666,3615.7291666666665,124.4375,3170.0,833.2291666666666,149.14583333333334,2246.2353036745044,960.7202725485992,2386.274177350893,-56.16345878041875,134694.68402777778
284,Declaration REJECTED by SUPERVISOR,organizational unit 65455,task 427,False,0.0,project 503,STAFF MEMBER,SUPERVISOR,273.5,139.0,3606.5,161.5,3170.0,833.8333333333334,152.0,1944.3455695201071,450.861775954495,2060.8472159800576,-593.6674205149192,144735.14444444445
285,Permit REJECTED by ADMINISTRATION,organizational unit 65456,task 427,False,0.0,project 503,STAFF MEMBER,ADMINISTRATION,339.5,139.0,3256.5,172.5,3170.0,729.5,319.5,706.727574543499,516.6704574385622,735.638715930631,-653.5513838617085,60863.691666666666
286,Permit REJECTED by EMPLOYEE,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,EMPLOYEE,296.1333333333333,133.8,3675.6666666666665,163.2,3170.0,851.8,175.26666666666668,2032.6342462049615,960.7966772707607,2243.081820282923,-189.48860949787547,191641.99444444443
287,Request For Payment REJECTED by ADMINISTRATION,organizational unit 65454,missing,True,0.0,project 503,STAFF MEMBER,ADMINISTRATION,218.6,137.7,3501.1,119.4,3170.0,796.7,128.5,2184.2506760641395,1162.5410346488181,2234.2470286586586,409.60875755984307,114530.13
288,Request For Payment REJECTED by EMPLOYEE,organizational unit 65455,missing,True,0.0,project 503,STAFF MEMBER,EMPLOYEE,264.4230769230769,137.80769230769232,3641.3076923076924,128.69230769230768,3170.0,840.9615384615385,151.84615384615384,1868.4201224836347,798.6014458794945,2139.4718452753846,49.00809719715285,163854.16282051284
289,Declaration SAVED by EMPLOYEE,organizational unit 65460,missing,False,0.0,project 503,STAFF MEMBER,EMPLOYEE,167.11111111111111,68.88888888888889,3566.777777777778,95.22222222222223,3170.0,819.1111111111111,69.11111111111111,1872.8296767436882,627.1204186751929,1988.9049122289402,-454.48422204157316,110829.59074074075
290,start,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,EMPLOYEE,387.58252427184465,137.46019417475728,3892.3165048543688,123.48932038834951,2925.2893203883496,0.0,2.29126213592233,1024.568457596268,282.96171803351325,1212.277839335821,-213.0945314720254,111493.35475728154
291,Permit SUBMITTED by EMPLOYEE,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,EMPLOYEE,388.1714801444043,137.56859205776172,3895.4819494584835,124.18953068592057,2929.01083032491,0.0,2.1299638989169676,1022.5766014975694,281.87416026581104,1223.5523255457304,-215.15995258346535,113838.31726835138
292,Permit APPROVED by ADMINISTRATION,organizational unit 65456,task 427,False,missing,missing,STAFF MEMBER,ADMINISTRATION,392.3360655737705,136.10655737704917,4001.4754098360654,124.79508196721312,3029.598360655738,0.0,3.2295081967213113,1070.6464608993183,254.99739745856886,1024.0781626574824,-68.20986119951392,113544.82390710383
293,Permit REJECTED by BUDGET OWNER,organizational unit 65458,missing,False,missing,missing,STAFF MEMBER,BUDGET OWNER,206.66666666666666,139.0,3886.0,109.0,3134.0,0.0,0.0,628.3555633679448,0.0,615.1374193822908,-91.13553972512175,212826.2333333333
294,Permit REJECTED by EMPLOYEE,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,EMPLOYEE,413.7931034482759,139.0,3944.4827586206898,126.03448275862068,2994.0,0.0,0.0,1014.1393318827584,172.58620689655172,1157.7059547961526,-94.01702878327973,144541.79425287354
295,Permit FINAL_APPROVED by SUPERVISOR,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,SUPERVISOR,385.07990867579906,137.5068493150685,3897.2488584474886,124.73287671232876,2926.958904109589,0.0,2.038812785388128,731.0113119252109,330.5171558183192,839.8117296819709,-148.951854022538,101602.55102739728
296,Start trip,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,EMPLOYEE,387.58252427184465,137.46019417475728,3892.3165048543688,123.48932038834951,2925.2893203883496,0.0,2.29126213592233,1024.568457596268,282.96171803351325,1212.277839335821,-213.0945314720254,111493.35475728154
297,End trip,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,EMPLOYEE,387.58252427184465,137.46019417475728,3892.3165048543688,123.48932038834951,2925.2893203883496,0.0,2.29126213592233,1024.568457596268,282.96171803351325,1212.277839335821,-213.0945314720254,111493.35475728154
298,Send Reminder,organizational unit 65458,task 427,False,missing,missing,SYSTEM,UNDEFINED,318.6585365853659,133.9512195121951,3924.4634146341464,101.1951219512195,3022.3414634146343,0.0,0.6829268292682927,608.3113548240335,195.51301966505963,761.9578528970362,-299.9911295345991,258946.3203252033
299,archive_application,organizational unit 65455,task 427,False,missing,missing,SYSTEM,UNDEFINED,387.58252427184465,137.46019417475728,3892.3165048543688,123.48932038834951,2925.2893203883496,0.0,2.29126213592233,1024.568457596268,282.96171803351325,1212.277839335821,-213.0945314720254,111493.35475728154
300,Permit APPROVED by BUDGET OWNER,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,BUDGET OWNER,392.2105263157895,133.1578947368421,3991.157894736842,134.47368421052633,3018.4210526315787,0.0,0.3684210526315789,888.8875518315791,285.56651673242186,846.5578998692946,-83.58681816293375,105142.63991228068
301,Request For Payment SUBMITTED by EMPLOYEE,organizational unit 65459,task 427,True,0.0,project 503,STAFF MEMBER,EMPLOYEE,343.3,131.8,3427.7,109.4,3170.0,0.0,61.8,2395.4990601648665,407.2995207018513,1819.2092517626886,746.574859043013,164336.01333333334
302,Request For Payment APPROVED by ADMINISTRATION,organizational unit 65459,missing,True,0.0,project 503,STAFF MEMBER,ADMINISTRATION,222.66666666666666,123.0,3340.6666666666665,129.33333333333334,3170.0,0.0,0.0,3712.5847242540726,303.4558136112333,3191.8243711151767,875.3025436129386,197496.38888888888
303,Request For Payment APPROVED by BUDGET OWNER,organizational unit 65454,task 427,True,0.0,project 503,STAFF MEMBER,BUDGET OWNER,668.0,139.0,3328.0,160.0,3170.0,0.0,0.0,1760.4965926816203,452.5107326983093,1357.532198094928,499.3901198245883,170054.5
304,Declaration SUBMITTED by EMPLOYEE,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,EMPLOYEE,392.6880341880342,137.0954415954416,3884.9159544159543,125.26638176638177,2919.9900284900286,0.0,2.611111111111111,1134.412593133555,287.0409909625428,1358.2023292826343,-259.97733688382255,124334.44529914529
305,Request For Payment REJECTED by ADMINISTRATION,organizational unit 65459,task 427,True,0.0,project 503,STAFF MEMBER,ADMINISTRATION,344.8333333333333,135.0,3409.5,96.66666666666667,3170.0,0.0,48.833333333333336,2127.9668092041984,522.9348226222271,1370.2642065430782,862.6554850492447,163378.775
306,Request For Payment FINAL_APPROVED by SUPERVISOR,organizational unit 65459,missing,True,0.0,project 503,STAFF MEMBER,SUPERVISOR,222.66666666666666,123.0,3340.6666666666665,129.33333333333334,3170.0,0.0,0.0,3712.5847242540726,303.4558136112333,3191.8243711151767,875.3025436129386,197496.38888888888
307,Request For Payment REJECTED by EMPLOYEE,organizational unit 65459,task 427,True,0.0,project 503,STAFF MEMBER,EMPLOYEE,416.5,135.0,3470.1666666666665,104.16666666666667,3170.0,0.0,87.5,1828.7250398494334,434.20724181782225,1343.2058481672466,601.6354415668394,150887.34166666665
308,Declaration APPROVED by ADMINISTRATION,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,ADMINISTRATION,387.92045454545456,136.71022727272728,3982.4204545454545,129.51136363636363,2997.005681818182,0.0,2.159090909090909,1068.605450271104,259.83663616728575,1201.0762552579965,-175.87643482105344,141387.55104166668
309,Declaration APPROVED by BUDGET OWNER,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,BUDGET OWNER,330.3921568627451,134.37254901960785,3966.3137254901962,134.27450980392157,2998.294117647059,0.0,0.0,1003.404153793793,305.2945385371886,888.7370589019134,-84.65984415604221,113317.73562091502
310,Request Payment,organizational unit 65455,task 427,False,missing,missing,SYSTEM,UNDEFINED,396.1926605504587,137.50091743119265,3880.7908256880733,126.35779816513761,2916.8844036697246,0.0,2.1394495412844035,1113.8453254322046,277.8536104653026,1368.4720201496623,-275.48133836721803,124378.99678899083
311,Declaration FINAL_APPROVED by SUPERVISOR,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,SUPERVISOR,397.3320754716981,137.30754716981133,3884.3716981132075,126.50943396226415,2914.8264150943396,0.0,1.6584905660377358,888.5230820154547,312.2849209018649,1131.3176670357393,-271.20573035230154,120647.46418238991
312,Payment Handled,organizational unit 65455,task 427,False,missing,missing,SYSTEM,UNDEFINED,396.1926605504587,137.50091743119265,3880.7908256880733,126.35779816513761,2916.8844036697246,0.0,2.1394495412844035,1113.8453254322046,277.8536104653026,1368.4720201496623,-275.48133836721803,124378.99678899083
313,Permit APPROVED by SUPERVISOR,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,SUPERVISOR,395.1954022988506,137.4022988505747,3870.2528735632186,120.83908045977012,2917.67816091954,0.0,3.2988505747126435,2493.2694480667938,73.41115561879872,3177.4365294545164,-588.8644578695753,165204.57911877395
314,Permit FINAL_APPROVED by DIRECTOR,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,DIRECTOR,395.1954022988506,137.4022988505747,3870.2528735632186,120.83908045977012,2917.67816091954,0.0,3.2988505747126435,2493.2694480667938,73.41115561879872,3177.4365294545164,-588.8644578695753,165204.57911877395
315,Declaration REJECTED by ADMINISTRATION,organizational unit 65458,missing,False,missing,missing,STAFF MEMBER,ADMINISTRATION,279.25,132.4318181818182,4005.5,129.54545454545453,3069.6136363636365,0.0,15.159090909090908,2003.1760960726251,266.2710316579286,1934.904640534169,-20.618205308813433,152757.98712121212
316,Declaration REJECTED by EMPLOYEE,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,EMPLOYEE,364.1296296296296,134.92592592592592,3906.6018518518517,121.25925925925925,2957.25,0.0,6.175925925925926,1374.1562960475567,310.5641240087857,1449.8672915298173,-176.08546580024745,128901.96697530865
317,Request For Payment APPROVED by SUPERVISOR,organizational unit 65458,task 427,True,0.0,project 503,STAFF MEMBER,SUPERVISOR,229.28571428571428,137.42857142857142,3673.5,114.0,3170.0,848.1428571428571,191.21428571428572,4679.709874001647,3060.433581321632,4327.574846791799,1185.0207095593912,177091.225
318,Request For Payment FINAL_APPROVED by DIRECTOR,organizational unit 65458,task 427,True,0.0,project 503,STAFF MEMBER,DIRECTOR,229.28571428571428,137.42857142857142,3673.5,114.0,3170.0,848.1428571428571,191.21428571428572,4679.709874001647,3060.433581321632,4327.574846791799,1185.0207095593912,177091.225
319,Request For Payment SAVED by EMPLOYEE,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,EMPLOYEE,491.3333333333333,139.0,3759.0,112.66666666666667,3170.0,0.0,249.33333333333334,2333.451819782372,840.4752172100856,1272.1354799214116,614.02506511844,100576.34999999999
320,Declaration APPROVED by SUPERVISOR,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,SUPERVISOR,396.328125,139.0,3850.921875,121.734375,2898.59375,0.0,4.484375,2815.178869718712,38.29440913699678,3109.241382301086,-341.35802145911146,149251.49583333332
321,Declaration FINAL_APPROVED by DIRECTOR,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,DIRECTOR,402.6190476190476,139.0,3854.6349206349205,122.46031746031746,2901.4603174603176,0.0,4.555555555555555,2796.370519871254,38.90225690107609,3113.6845081778574,-302.7295888188457,147935.75767195763
322,Permit REJECTED by SUPERVISOR,organizational unit 65458,missing,False,0.0,project 503,STAFF MEMBER,SUPERVISOR,242.5,139.0,3712.8333333333335,184.66666666666666,3170.0,858.6666666666666,165.66666666666666,3175.333154003643,1499.698472339984,4009.5488169526157,-721.5058942972383,195237.23888888888
323,Declaration APPROVED by SUPERVISOR,organizational unit 65458,missing,True,0.0,project 503,STAFF MEMBER,SUPERVISOR,246.53846153846155,139.0,3720.0,175.92307692307693,3170.0,865.7692307692307,125.6923076923077,3885.564085366675,1662.6165189860285,3494.413118048156,737.6238681547431,162642.77435897433
324,Declaration FINAL_APPROVED by DIRECTOR,organizational unit 65458,missing,True,0.0,project 503,STAFF MEMBER,DIRECTOR,246.53846153846155,139.0,3720.0,175.92307692307693,3170.0,865.7692307692307,125.6923076923077,3885.564085366675,1662.6165189860285,3494.413118048156,737.6238681547431,162642.77435897433
325,Permit APPROVED by PRE_APPROVER,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,PRE_APPROVER,361.7037037037037,137.93827160493828,3780.456790123457,125.80246913580247,3170.0,882.1358024691358,195.97530864197532,1553.0525443787028,778.0262642791131,1548.8459984485758,22.275055188484956,173754.12016460905
326,Request For Payment REJECTED by PRE_APPROVER,organizational unit 65455,missing,True,0.0,project 503,STAFF MEMBER,PRE_APPROVER,236.5,137.5,3722.8333333333335,120.58333333333333,3170.0,867.0833333333334,174.25,1822.3098144737821,541.8597219647704,2261.293049274729,-128.86511572391552,205153.28472222225
327,Request For Payment APPROVED by PRE_APPROVER,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,PRE_APPROVER,374.60176991150445,138.141592920354,3740.902654867257,118.61946902654867,3170.0,870.7433628318585,205.97345132743362,1771.1577494548367,693.4655396185055,1694.6401666041024,83.49260572715768,184769.88097345133
328,Declaration REJECTED by PRE_APPROVER,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,PRE_APPROVER,380.14285714285717,139.0,3734.785714285714,126.71428571428571,3170.0,866.3571428571429,181.85714285714286,2097.1010281094977,1078.1270700027983,1542.9098730873209,475.6238165594758,150661.7119047619
329,Permit APPROVED by PRE_APPROVER,organizational unit 65455,missing,False,missing,missing,STAFF MEMBER,PRE_APPROVER,74.75,136.1875,3535.1875,115.8125,2665.5,0.0,0.0,678.5036179583959,239.25,823.1566702472405,-346.81083496990993,115865.37291666667
330,Declaration APPROVED by PRE_APPROVER,organizational unit 65455,missing,False,missing,missing,STAFF MEMBER,PRE_APPROVER,66.44444444444444,135.38888888888889,3535.8888888888887,121.77777777777777,2665.8333333333335,0.0,0.0,817.6638339156084,212.66666666666666,876.424212820433,-324.7696326709369,124130.81574074076
331,Declaration APPROVED by PRE_APPROVER,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,PRE_APPROVER,395.22727272727275,138.02272727272728,3739.5227272727275,123.9090909090909,3170.0,870.4090909090909,204.89772727272728,1665.6660025766862,807.1305519567886,1664.5295920743831,12.806781522280488,173640.33806818182
332,Declaration REJECTED by MISSING,organizational unit 65455,task 427,False,0.0,project 503,STAFF MEMBER,missing,461.7368421052632,138.0,3728.1052631578946,129.47368421052633,3170.0,865.578947368421,201.6315789473684,1888.5863108624746,1014.2349021782395,1941.0243829531967,1.1317837971696103,192080.0166666667
333,Declaration REJECTED by MISSING,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,missing,407.68,136.44,3854.6,122.92,2891.98,0.0,0.0,1008.8150680009095,348.84,1179.0686136887418,-204.44719564180485,113768.67966666669
334,Permit APPROVED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,384.7773722627737,137.55109489051094,3857.795620437956,119.77372262773723,2894.0109489051097,0.0,2.8686131386861313,716.8663893268148,322.4219061945763,884.8950590563965,-201.09560974774598,99180.61253041362
335,Declaration APPROVED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,404.5752508361204,137.32441471571906,3833.903010033445,124.72240802675586,2874.5284280936453,0.0,1.6020066889632107,902.2831607142725,318.456355727745,1170.1737801154848,-348.63838211308064,119078.28177257525
336,Permit REJECTED by PRE_APPROVER,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,170.66666666666666,139.0,3521.0,107.0,2657.3333333333335,0.0,0.0,1109.0899626839903,128.33333333333334,994.628982081396,-218.20717353376858,128163.0111111111
337,Permit APPROVED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,285.61842105263156,138.67105263157896,0.7631578947368421,111.48684210526316,3163.7368421052633,44.76315789473684,10.0,215.1628842076673,153.71413390601455,801.5810221167491,-618.8973214496617,238304.9103070175
338,Declaration APPROVED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,303.0625,138.21875,0.6875,129.5,3145.25,104.375,30.8125,920.3070356616774,463.325547712063,1412.382978468045,-455.01887796162555,122312.36302083333
339,Declaration REJECTED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,144.5,139.0,3545.5,72.5,2672.5,0.0,0.0,1181.8639100139796,188.5,1091.5502898646084,-232.89531396290613,120266.3
340,Declaration REJECTED by MISSING,organizational unit 65458,missing,False,missing,missing,STAFF MEMBER,missing,0.0,132.33333333333334,3533.6666666666665,179.33333333333334,2664.3333333333335,0.0,0.0,1479.7679668572882,222.0,1267.5092287585703,-152.0932628193374,184120.83333333334
341,Declaration REJECTED by SUPERVISOR,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,SUPERVISOR,420.2608695652174,138.69565217391303,3827.608695652174,124.0,2869.1739130434785,0.0,0.0,1258.3088932723265,341.3478260869565,1488.2527405146402,-317.7078933831766,141812.50289855074
342,Request For Payment REJECTED by MISSING,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,missing,409.25,139.0,3658.0,91.25,3170.0,846.75,242.5,4331.937454577299,1058.845430984732,2671.165277853147,1689.0158117955784,225201.30833333332
343,Declaration REJECTED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,426.275,135.4,3845.75,108.625,2881.025,0.0,0.0,629.6276978644139,349.35,786.9153247015705,-202.57644346083316,90819.78625
344,Request For Payment APPROVED by PRE_APPROVER,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,PRE_APPROVER,301.4,139.0,0.0,123.2,3170.0,852.0,197.2,2077.6995919938754,1434.305324480615,2226.2455475512797,331.45762073995917,183460.55333333334
345,Request For Payment REJECTED by SUPERVISOR,organizational unit 65458,task 427,False,0.0,project 503,STAFF MEMBER,SUPERVISOR,462.75,139.0,3747.25,176.25,3170.0,873.25,143.0,1217.1746625619326,658.9776457003586,1537.0702748191666,-318.87391494636756,163266.87916666665
346,Permit REJECTED by PRE_APPROVER,organizational unit 65455,task 427,True,0.0,project 503,STAFF MEMBER,PRE_APPROVER,329.7142857142857,127.85714285714286,3763.5714285714284,142.14285714285714,3170.0,880.8571428571429,142.28571428571428,1432.0085171379378,625.7740585920546,1159.6652815238424,399.1155701483879,225925.5857142857
347,Request For Payment REJECTED by MISSING,organizational unit 65455,missing,False,0.0,project 503,STAFF MEMBER,missing,277.5,139.0,0.0,117.0,3170.0,838.5,260.5,2305.8322833897028,1152.9161416948514,2078.0753861583507,338.386707539133,235607.025
348,Permit REJECTED by SUPERVISOR,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,SUPERVISOR,334.4166666666667,139.0,3885.0833333333335,112.0,2910.5833333333335,0.0,0.0,1132.8331293946517,197.75,1332.4869419300355,-139.60699690509844,108416.02777777777
349,Permit REJECTED by MISSING,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,missing,344.2,139.0,3916.4,154.9,2932.2,0.0,0.0,944.4640942975429,542.8,1995.1428405298357,-672.8436188431594,145563.80333333332
350,Declaration REJECTED by DIRECTOR,organizational unit 65458,missing,False,missing,missing,STAFF MEMBER,DIRECTOR,0.0,139.0,3617.0,76.0,2718.0,0.0,0.0,4000.1049101085778,0.0,2829.324452064443,-2774.949277795858,232143.0
351,Declaration REJECTED by MISSING,organizational unit 65455,task 427,False,0.0,missing,STAFF MEMBER,missing,335.75,139.0,0.25,116.75,3170.0,429.0,113.0,2146.2529324691,1068.3762227729849,1674.9882559932457,232.53557392336137,149755.45833333334
352,Permit REJECTED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,461.54545454545456,139.0,3946.4545454545455,135.27272727272728,3001.4545454545455,0.0,0.0,1024.0181222456654,178.54545454545453,1184.3839055540552,-40.445736588865344,184377.55606060603
353,Permit REJECTED by PRE_APPROVER,organizational unit 65455,task 427,False,missing,missing,STAFF MEMBER,PRE_APPROVER,254.33333333333334,139.0,0.0,155.66666666666666,3170.0,0.0,0.0,0.0,0.0,1156.994665234116,-1113.210054854084,87642.95555555557
354,Request For Payment REJECTED by PRE_APPROVER,organizational unit 65455,task 427,False,0.0,project 503,STAFF MEMBER,PRE_APPROVER,696.0,139.0,3798.0,126.0,3170.0,0.0,325.0,49.43557366125924,25.01883045144973,395.03416502289065,-336.0919507041545,70598.31666666667
355,Permit REJECTED by MISSING,organizational unit 65458,task 427,False,0.0,project 503,STAFF MEMBER,missing,451.85714285714283,139.0,3985.4285714285716,177.71428571428572,3170.0,940.4285714285714,171.85714285714286,2758.7322369365197,1317.2970049060334,3144.812042572754,9.539973773176339,194744.5095238095
356,Declaration REJECTED by PRE_APPROVER,organizational unit 65455,missing,False,missing,missing,STAFF MEMBER,PRE_APPROVER,0.0,139.0,0.0,167.33333333333334,3061.3333333333335,306.6666666666667,0.0,674.311693965211,238.7030318723529,1266.5717200276597,-1330.391225752071,162364.9833333333
357,Declaration REJECTED by BUDGET OWNER,organizational unit 65458,task 427,False,missing,missing,STAFF MEMBER,BUDGET OWNER,712.0,139.0,3928.0,199.0,3170.0,0.0,0.0,3002.9985625313884,0.0,4025.992956794774,-600.5997125062772,171698.4
358,Request For Payment SAVED by EMPLOYEE,organizational unit 65458,task 427,True,0.0,project 503,STAFF MEMBER,EMPLOYEE,697.0,139.0,4003.0,203.0,3170.0,943.0,322.0,4356.871421656781,1394.1606314427809,5809.002631011587,31.257063916056723,111136.25
359,Declaration REJECTED by BUDGET OWNER,organizational unit 65456,task 427,False,0.0,project 503,STAFF MEMBER,BUDGET OWNER,752.0,139.0,4200.0,97.0,3170.0,1000.0,357.0,1218.179215152773,617.014316223347,1207.7575971184272,-319.5373157930222,139541.78333333333
360,Permit REJECTED by ADMINISTRATION,organizational unit 65454,task 427,False,missing,missing,STAFF MEMBER,ADMINISTRATION,763.3333333333334,139.0,4233.333333333333,165.33333333333334,3160.3333333333335,0.0,0.0,888.9256790193391,222.66666666666666,903.3313888955078,-110.96671673368225,74695.96111111112
