state,last_action_name,Permit TaskNumber,Permit OrganizationalEntity,Resource,Role,DeclarationNumber,Permit travel permit number,travel permit number,Permit BudgetNumber,Permit ProjectNumber,Permit ID,Permit id,BudgetNumber,Amount,RequestedAmount,OriginalAmount,Permit RequestedBudget,AdjustedAmount,execution_time_minutes,initial
261,Declaration REJECTED by EMPLOYEE,task 427,organizational unit 65455,STAFF MEMBER,EMPLOYEE,4028.5045045045044,3819.612612612613,3896.945945945946,121.76576576576576,364.7927927927928,3891.711711711712,3823.711711711712,227.36036036036037,1013.3585918327219,1013.3585918327219,1013.3585918327219,1412.108703575852,1013.3585918327219,133065.96951951954,False
262,Permit APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3612.519230769231,3442.375,3519.375,124.67307692307692,374.65384615384613,3511.105769230769,3443.105769230769,115.38461538461539,663.1352932232896,663.1352932232896,663.1352932232896,1204.3767939587983,663.1352932232896,139312.35576923078,False
263,Declaration APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3609.0530303030305,3439.340909090909,3516.340909090909,133.54545454545453,422.5151515151515,3508.0757575757575,3440.0757575757575,102.16666666666667,695.5495170519146,695.5495170519146,695.5495170519146,1862.1325951845183,695.5495170519146,184195.50227272726,False
264,Declaration APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3936.134020618557,3746.59793814433,3822.6013745704468,116.53264604810997,363.0515463917526,3818.1099656357387,3750.1099656357387,111.40893470790378,648.8558773221914,648.8558773221914,648.8558773221914,979.7849335892769,648.8558773221914,99110.28986254297,False
265,Declaration REJECTED by MISSING,task 427,organizational unit 65455,STAFF MEMBER,missing,3984.75,3764.7115384615386,3838.1153846153848,119.36538461538461,369.96153846153845,3836.480769230769,3768.480769230769,100.73076923076923,911.3355518251794,911.3355518251794,911.3355518251794,1410.7900017130046,911.3355518251794,129756.18429487181,False
266,Declaration REJECTED by MISSING,task 427,organizational unit 65458,STAFF MEMBER,missing,3614.521739130435,3444.8695652173915,3521.8695652173915,131.2173913043478,478.7826086956522,3513.5652173913045,3445.5652173913045,102.21739130434783,1139.8133054181676,1139.8133054181676,1139.8133054181676,1900.2835910475897,1139.8133054181676,152739.1463768116,False
267,Permit REJECTED by PRE_APPROVER,task 427,organizational unit 65458,STAFF MEMBER,PRE_APPROVER,3590.4285714285716,3425.8571428571427,3502.8571428571427,136.0,336.42857142857144,3494.1428571428573,3426.1428571428573,85.71428571428571,1125.5053107206643,1125.5053107206643,1125.5053107206643,1356.5408741010488,1125.5053107206643,137307.5333333333,False
268,Declaration APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,4241.9,1.0,0.0,111.4,252.16666666666666,0.0,0.0,113.06666666666666,477.5693481162333,477.5693481162333,477.5693481162333,1095.5434801364722,477.56934811623324,109792.82777777778,False
269,Declaration REJECTED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3608.866666666667,3440.0,3517.0,100.66666666666667,352.3333333333333,3508.6,3440.6,138.13333333333333,598.1784064389018,598.1784064389018,598.1784064389018,1028.1818091071832,598.1784064389018,98510.57333333333,False
270,Permit APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,4241.636363636364,0.9545454545454546,0.0,94.81818181818181,246.77272727272728,0.0,0.0,115.54545454545455,312.2509826214571,312.2509826214571,312.2509826214571,939.7036300869662,312.2509826214571,111707.31363636366,False
271,Permit REJECTED by MISSING,task 427,organizational unit 65455,STAFF MEMBER,missing,3603.75,3435.75,3512.75,154.0,525.0,3504.25,3436.25,136.75,385.1022539094664,385.1022539094664,385.1022539094664,2195.4833969451192,385.1022539094664,253728.18749999997,False
272,Permit APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,4067.0,0.0,223.44444444444446,124.22222222222223,214.55555555555554,3811.3333333333335,3743.3333333333335,103.66666666666667,383.16499581225366,383.16499581225366,383.16499581225366,1556.9779878657596,383.16499581225366,146840.05925925926,False
273,Declaration APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,4045.25,0.0,224.0,120.0,241.375,3797.625,3729.625,108.375,431.0606202887853,431.0606202887853,431.0606202887853,1568.322057891201,431.0606202887853,149025.9875,False
274,Permit REJECTED by MISSING,missing,organizational unit 65455,STAFF MEMBER,missing,4120.846153846154,0.0,224.23076923076923,121.07692307692308,148.53846153846155,3813.3846153846152,3745.3846153846152,100.38461538461539,273.4637516175007,273.4637516175007,273.4637516175007,1215.223539695662,273.4637516175007,139018.6358974359,False
275,Declaration REJECTED by DIRECTOR,missing,organizational unit 65458,STAFF MEMBER,DIRECTOR,3636.5,3460.5,3537.5,103.0,328.5,3529.5,3461.5,61.5,4698.955187525557,4698.955187525557,4698.955187525557,4537.19005324335,4698.9551875255565,178786.88333333333,False
276,Permit REJECTED by MISSING,missing,organizational unit 65458,STAFF MEMBER,missing,4241.25,0.0,0.0,130.25,24.75,0.0,0.0,99.0,106.70092836924296,106.70092836924296,106.70092836924296,812.065095208748,106.70092836924296,119483.42499999999,False
277,Permit APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3668.0,3491.0,238.0,26.0,103.0,3560.0,3492.0,203.0,111.96642697908067,111.96642697908067,111.96642697908067,784.0566508155092,111.96642697908067,84928.26666666666,False
278,Declaration APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3668.0,3491.0,238.0,26.0,103.0,3560.0,3492.0,203.0,111.96642697908067,111.96642697908067,111.96642697908067,784.0566508155092,111.96642697908067,84928.26666666666,False
279,Permit REJECTED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,4007.076923076923,3812.846153846154,3890.4615384615386,111.46153846153847,396.3076923076923,3885.0,3817.0,155.15384615384616,813.168613263826,813.168613263826,813.168613263826,1362.2994870131383,813.168613263826,125334.28333333334,False
280,Permit REJECTED by EMPLOYEE,task 427,organizational unit 65455,STAFF MEMBER,EMPLOYEE,3985.5454545454545,3799.2727272727275,3876.6666666666665,130.84848484848484,411.6060606060606,3871.2727272727275,3803.2727272727275,154.45454545454547,886.468530660409,886.468530660409,886.468530660409,1351.451342953399,886.468530660409,138806.03989898993,False
281,Permit APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,3954.3956043956046,3755.879120879121,3833.3076923076924,126.31868131868131,346.97802197802196,3827.3956043956046,3759.3956043956046,163.5164835164835,2098.0373743361106,2098.0373743361106,2098.0373743361106,3187.5012675359358,2098.03737433611,150150.41007326008,False
282,Permit FINAL_APPROVED by DIRECTOR,task 427,organizational unit 65458,STAFF MEMBER,DIRECTOR,3954.3956043956046,3755.879120879121,3833.3076923076924,126.31868131868131,346.97802197802196,3827.3956043956046,3759.3956043956046,163.5164835164835,2098.0373743361106,2098.0373743361106,2098.0373743361106,3187.5012675359358,2098.03737433611,150150.41007326008,False
283,Declaration APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,3921.9137931034484,3741.655172413793,3819.1206896551726,118.03448275862068,384.05172413793105,3813.103448275862,3745.103448275862,123.91379310344827,2695.8973207951203,2695.8973207951203,2695.8973207951203,3224.0814521426287,2695.8973207951194,145014.45747126432,False
284,Declaration FINAL_APPROVED by DIRECTOR,task 427,organizational unit 65458,STAFF MEMBER,DIRECTOR,3921.9137931034484,3741.655172413793,3819.1206896551726,118.03448275862068,384.05172413793105,3813.103448275862,3745.103448275862,123.91379310344827,2695.8973207951203,2695.8973207951203,2695.8973207951203,3224.0814521426287,2695.8973207951194,145014.45747126432,False
285,Declaration REJECTED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,3998.904761904762,3791.3809523809523,3868.7619047619046,119.0952380952381,351.1904761904762,3862.8571428571427,3794.8571428571427,232.04761904761904,869.5367461155815,869.5367461155815,869.5367461155815,1281.3257170522174,869.5367461155815,138995.29523809522,False
286,Permit REJECTED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3892.9333333333334,3713.0,3790.3333333333335,139.66666666666666,411.73333333333335,3784.2,3716.2,102.2,942.028387480127,942.028387480127,942.028387480127,1488.8396374305312,942.028387480127,157362.63222222222,False
287,Permit APPROVED by ADMINISTRATION,task 427,organizational unit 65456,STAFF MEMBER,ADMINISTRATION,4094.3382352941176,3905.698529411765,3982.889705882353,120.41911764705883,379.06617647058823,3978.375,3910.375,354.16911764705884,928.4392054234862,928.4392054234862,928.4392054234862,1247.1259715148756,928.4392054234862,125894.21752450979,False
288,Declaration APPROVED by ADMINISTRATION,task 427,organizational unit 65458,STAFF MEMBER,ADMINISTRATION,4048.593137254902,3863.279411764706,3940.5392156862745,124.00490196078431,359.95588235294116,3935.627450980392,3867.627450980392,320.04901960784315,889.3251332812249,889.3251332812249,889.3251332812249,1297.8816510142601,889.3251332812249,138027.67434640523,False
289,Declaration APPROVED by BUDGET OWNER,missing,organizational unit 65458,STAFF MEMBER,BUDGET OWNER,4041.2537313432836,3857.582089552239,3934.820895522388,130.86567164179104,286.2089552238806,3929.910447761194,3861.910447761194,315.85074626865674,917.5676363043592,917.5676363043592,917.5676363043592,1382.8467538885907,917.5676363043592,115081.46069651742,False
290,Declaration REJECTED by MISSING,task 427,organizational unit 65455,STAFF MEMBER,missing,4241.0,0.0,226.33333333333334,86.33333333333333,440.3333333333333,3758.0,3690.0,141.66666666666666,304.69278030751855,304.69278030751855,304.69278030751855,1784.7703411297118,304.69278030751855,175994.92222222223,False
291,Declaration REJECTED by ADMINISTRATION,missing,organizational unit 65458,STAFF MEMBER,ADMINISTRATION,4114.795454545455,3915.5,3992.7045454545455,130.88636363636363,288.3636363636364,3988.4772727272725,3920.4772727272725,344.79545454545456,1448.965598352229,1448.965598352229,1448.965598352229,1925.9763503730128,1448.965598352229,166194.8734848485,False
292,Permit REJECTED by MISSING,task 427,organizational unit 65458,STAFF MEMBER,missing,3980.8,3799.1,3876.7,166.3,439.8,3871.2,3803.2,109.8,955.6087338926405,955.6087338926405,955.6087338926405,2242.1562976486957,955.6087338926405,135165.935,False
293,Declaration REJECTED by MISSING,missing,organizational unit 65455,STAFF MEMBER,missing,4241.0,1.0,0.0,113.0,136.5,0.0,0.0,90.0,312.3382085270077,312.3382085270077,312.3382085270077,941.1065645400781,312.3382085270077,97103.625,False
294,Permit APPROVED by BUDGET OWNER,task 427,organizational unit 65458,STAFF MEMBER,BUDGET OWNER,4087.3488372093025,3902.5581395348836,3979.720930232558,134.51162790697674,359.0,3975.279069767442,3907.279069767442,351.5348837209302,948.0609149964793,948.0609149964793,948.0609149964793,1407.1916728711792,948.0609149964793,120932.23565891472,False
295,Send Reminder,task 427,organizational unit 65458,SYSTEM,UNDEFINED,4031.0,3848.214285714286,3925.3571428571427,103.46428571428571,299.2142857142857,3920.5,3852.5,245.21428571428572,636.1615792794413,636.1615792794413,636.1615792794413,961.8425577271375,636.1615792794413,262607.7291666667,False
296,Declaration APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,4242.0,1.0,0.0,196.0,687.0,0.0,0.0,81.0,3025.2808240611203,3025.2808240611203,3025.2808240611203,1186.7465050714095,3025.2808240611203,121289.38333333332,False
297,Declaration FINAL_APPROVED by DIRECTOR,task 427,organizational unit 65458,STAFF MEMBER,DIRECTOR,4242.0,1.0,0.0,196.0,687.0,0.0,0.0,81.0,3025.2808240611203,3025.2808240611203,3025.2808240611203,1186.7465050714095,3025.2808240611203,121289.38333333332,False
298,Declaration REJECTED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,4241.0,0.6666666666666666,0.0,109.33333333333333,111.0,0.0,0.0,96.0,0.0,0.0,0.0,1066.968346942532,0.0,94352.92777777778,False
299,Declaration REJECTED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,4220.5,3891.0,3968.5,143.5,720.5,3964.0,3896.0,237.5,300.582449464713,300.582449464713,300.582449464713,2616.8752769566004,300.582449464713,150521.55833333335,False
300,Declaration SAVED by EMPLOYEE,task 427,organizational unit 65458,STAFF MEMBER,EMPLOYEE,4241.0,3828.0,3905.6666666666665,172.66666666666666,489.0,3900.3333333333335,3832.3333333333335,57.666666666666664,0.0,0.0,0.0,2209.0976870160316,0.0,30575.38333333333,False
301,Declaration REJECTED by PRE_APPROVER,missing,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,4241.0,0.0,219.0,158.0,0.0,3921.0,3853.0,66.0,0.0,0.0,0.0,1466.2254276622282,0.0,129352.63333333332,False
302,Permit REJECTED by BUDGET OWNER,missing,organizational unit 65458,STAFF MEMBER,BUDGET OWNER,4174.0,3989.0,4066.0,147.0,0.0,4063.0,3995.0,214.0,942.5333450519172,942.5333450519172,942.5333450519172,922.7061290734362,942.5333450519172,183363.13333333333,False
303,Permit REJECTED by ADMINISTRATION,task 427,organizational unit 65454,STAFF MEMBER,ADMINISTRATION,4229.666666666667,4045.3333333333335,4122.333333333333,160.0,751.6666666666666,4119.333333333333,4051.3333333333335,373.0,888.9256790193393,888.9256790193393,888.9256790193393,903.3313888955078,888.9256790193393,74695.96111111112,False
